scenario_id,condition,condition_label,rank,query,expanded_queries,remaining_kcal,name,category,distance,kcal,protein,sodium,sugar,carb,allergen_violation,calorie_violation,constraint_fit,source,doc
S08_mackerel_dinner,C4,Full,1,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,272.364044,205.0,7.6,549.0,5.4,,False,False,True,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C4,Full,2,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,275.11438,204.0,7.9,329.0,4.8,,False,False,True,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C4,Full,3,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,278.818451,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C4,Full,4,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,라떼_리얼딸기우유,음료 및 차류,284.857788,65.0,0.7,7.0,0.8,,False,False,True,K-FCDB_음식DB,라떼_리얼딸기우유 | 분류: 음료 및 차류 | 칼로리 65.0kcal | 단백질 0.7g | 나트륨 7.0mg | 당류 0.8g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C4,Full,5,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,287.059235,400.0,8.0,60.0,25.0,,False,False,True,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C1,Baseline,1,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,274.612366,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C1,Baseline,2,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,샌드위치_잠봉뵈르 샌드위치,빵 및 과자류,283.042938,290.0,15.5,542.0,2.6,,False,False,False,K-FCDB_음식DB,샌드위치_잠봉뵈르 샌드위치 | 분류: 빵 및 과자류 | 칼로리 290.0kcal | 단백질 15.5g | 나트륨 542.0mg | 당류 2.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C1,Baseline,3,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,페이스트리_소시지페스트리,빵 및 과자류,293.905975,356.0,11.0,687.0,4.0,,False,False,False,K-FCDB_음식DB,페이스트리_소시지페스트리 | 분류: 빵 및 과자류 | 칼로리 356.0kcal | 단백질 11.0g | 나트륨 687.0mg | 당류 4.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C1,Baseline,4,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,크로켓(고로케)_납작김치고로전,빵 및 과자류,294.776917,304.0,6.4,488.0,8.0,,False,False,False,K-FCDB_음식DB,크로켓(고로케)_납작김치고로전 | 분류: 빵 및 과자류 | 칼로리 304.0kcal | 단백질 6.4g | 나트륨 488.0mg | 당류 8.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C1,Baseline,5,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,295.466492,400.0,8.0,60.0,25.0,,False,False,False,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C2,Retrieval allergen filter only,1,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,274.612366,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C2,Retrieval allergen filter only,2,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,샌드위치_잠봉뵈르 샌드위치,빵 및 과자류,283.042938,290.0,15.5,542.0,2.6,,False,False,False,K-FCDB_음식DB,샌드위치_잠봉뵈르 샌드위치 | 분류: 빵 및 과자류 | 칼로리 290.0kcal | 단백질 15.5g | 나트륨 542.0mg | 당류 2.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C2,Retrieval allergen filter only,3,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,페이스트리_소시지페스트리,빵 및 과자류,293.905975,356.0,11.0,687.0,4.0,,False,False,False,K-FCDB_음식DB,페이스트리_소시지페스트리 | 분류: 빵 및 과자류 | 칼로리 356.0kcal | 단백질 11.0g | 나트륨 687.0mg | 당류 4.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C2,Retrieval allergen filter only,4,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,크로켓(고로케)_납작김치고로전,빵 및 과자류,294.776917,304.0,6.4,488.0,8.0,,False,False,False,K-FCDB_음식DB,크로켓(고로케)_납작김치고로전 | 분류: 빵 및 과자류 | 칼로리 304.0kcal | 단백질 6.4g | 나트륨 488.0mg | 당류 8.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C2,Retrieval allergen filter only,5,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,295.466492,400.0,8.0,60.0,25.0,,False,False,False,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C3,Calorie post-validator only,1,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,274.612366,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C3,Calorie post-validator only,2,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,샌드위치_잠봉뵈르 샌드위치,빵 및 과자류,283.042938,290.0,15.5,542.0,2.6,,False,False,False,K-FCDB_음식DB,샌드위치_잠봉뵈르 샌드위치 | 분류: 빵 및 과자류 | 칼로리 290.0kcal | 단백질 15.5g | 나트륨 542.0mg | 당류 2.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C3,Calorie post-validator only,3,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,페이스트리_소시지페스트리,빵 및 과자류,293.905975,356.0,11.0,687.0,4.0,,False,False,False,K-FCDB_음식DB,페이스트리_소시지페스트리 | 분류: 빵 및 과자류 | 칼로리 356.0kcal | 단백질 11.0g | 나트륨 687.0mg | 당류 4.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C3,Calorie post-validator only,4,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,크로켓(고로케)_납작김치고로전,빵 및 과자류,294.776917,304.0,6.4,488.0,8.0,,False,False,False,K-FCDB_음식DB,크로켓(고로케)_납작김치고로전 | 분류: 빵 및 과자류 | 칼로리 304.0kcal | 단백질 6.4g | 나트륨 488.0mg | 당류 8.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C3,Calorie post-validator only,5,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,295.466492,400.0,8.0,60.0,25.0,,False,False,False,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C4,Full,1,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,274.612366,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C4,Full,2,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,샌드위치_잠봉뵈르 샌드위치,빵 및 과자류,283.042938,290.0,15.5,542.0,2.6,,False,False,False,K-FCDB_음식DB,샌드위치_잠봉뵈르 샌드위치 | 분류: 빵 및 과자류 | 칼로리 290.0kcal | 단백질 15.5g | 나트륨 542.0mg | 당류 2.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C4,Full,3,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,페이스트리_소시지페스트리,빵 및 과자류,293.905975,356.0,11.0,687.0,4.0,,False,False,False,K-FCDB_음식DB,페이스트리_소시지페스트리 | 분류: 빵 및 과자류 | 칼로리 356.0kcal | 단백질 11.0g | 나트륨 687.0mg | 당류 4.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C4,Full,4,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,크로켓(고로케)_납작김치고로전,빵 및 과자류,294.776917,304.0,6.4,488.0,8.0,,False,False,False,K-FCDB_음식DB,크로켓(고로케)_납작김치고로전 | 분류: 빵 및 과자류 | 칼로리 304.0kcal | 단백질 6.4g | 나트륨 488.0mg | 당류 8.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S09_diabetes_lunch,C4,Full,5,당뇨 점심 추천,당뇨 점심 추천 || 건강한 점심 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 650kcal 이하 점심 식사,650.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,295.466492,400.0,8.0,60.0,25.0,,False,False,False,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C1,Baseline,1,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,샌드위치_에그튜나 샌드위치,빵 및 과자류,272.056976,254.0,9.0,328.0,5.2,,False,False,False,K-FCDB_음식DB,샌드위치_에그튜나 샌드위치 | 분류: 빵 및 과자류 | 칼로리 254.0kcal | 단백질 9.0g | 나트륨 328.0mg | 당류 5.2g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C1,Baseline,2,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,샌드위치_쿠키 & 크림 샌디,빵 및 과자류,272.351471,260.0,3.6,169.0,17.3,,False,False,False,K-FCDB_음식DB,샌드위치_쿠키 & 크림 샌디 | 분류: 빵 및 과자류 | 칼로리 260.0kcal | 단백질 3.6g | 나트륨 169.0mg | 당류 17.3g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C1,Baseline,3,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,타르트_무화과 레어치즈 타르트,빵 및 과자류,278.13031,250.0,3.0,120.0,13.0,,False,False,False,K-FCDB_음식DB,타르트_무화과 레어치즈 타르트 | 분류: 빵 및 과자류 | 칼로리 250.0kcal | 단백질 3.0g | 나트륨 120.0mg | 당류 13.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C1,Baseline,4,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,케이크_떠먹는 티라미수,빵 및 과자류,281.48407,263.0,2.7,75.0,21.3,,False,False,False,K-FCDB_음식DB,케이크_떠먹는 티라미수 | 분류: 빵 및 과자류 | 칼로리 263.0kcal | 단백질 2.7g | 나트륨 75.0mg | 당류 21.3g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C1,Baseline,5,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,와플_민트초코 아이스크림 와플,빵 및 과자류,281.992371,252.0,3.3,170.0,19.5,,False,False,False,K-FCDB_음식DB,와플_민트초코 아이스크림 와플 | 분류: 빵 및 과자류 | 칼로리 252.0kcal | 단백질 3.3g | 나트륨 170.0mg | 당류 19.5g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C2,Retrieval allergen filter only,1,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,샌드위치_에그튜나 샌드위치,빵 및 과자류,272.056976,254.0,9.0,328.0,5.2,,False,False,False,K-FCDB_음식DB,샌드위치_에그튜나 샌드위치 | 분류: 빵 및 과자류 | 칼로리 254.0kcal | 단백질 9.0g | 나트륨 328.0mg | 당류 5.2g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C2,Retrieval allergen filter only,2,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,샌드위치_쿠키 & 크림 샌디,빵 및 과자류,272.351471,260.0,3.6,169.0,17.3,,False,False,False,K-FCDB_음식DB,샌드위치_쿠키 & 크림 샌디 | 분류: 빵 및 과자류 | 칼로리 260.0kcal | 단백질 3.6g | 나트륨 169.0mg | 당류 17.3g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C2,Retrieval allergen filter only,3,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,타르트_무화과 레어치즈 타르트,빵 및 과자류,278.13031,250.0,3.0,120.0,13.0,,False,False,False,K-FCDB_음식DB,타르트_무화과 레어치즈 타르트 | 분류: 빵 및 과자류 | 칼로리 250.0kcal | 단백질 3.0g | 나트륨 120.0mg | 당류 13.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C2,Retrieval allergen filter only,4,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,케이크_떠먹는 티라미수,빵 및 과자류,281.48407,263.0,2.7,75.0,21.3,,False,False,False,K-FCDB_음식DB,케이크_떠먹는 티라미수 | 분류: 빵 및 과자류 | 칼로리 263.0kcal | 단백질 2.7g | 나트륨 75.0mg | 당류 21.3g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C2,Retrieval allergen filter only,5,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,와플_민트초코 아이스크림 와플,빵 및 과자류,281.992371,252.0,3.3,170.0,19.5,,False,False,False,K-FCDB_음식DB,와플_민트초코 아이스크림 와플 | 분류: 빵 및 과자류 | 칼로리 252.0kcal | 단백질 3.3g | 나트륨 170.0mg | 당류 19.5g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C3,Calorie post-validator only,1,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,샌드위치_에그튜나 샌드위치,빵 및 과자류,272.056976,254.0,9.0,328.0,5.2,,False,False,False,K-FCDB_음식DB,샌드위치_에그튜나 샌드위치 | 분류: 빵 및 과자류 | 칼로리 254.0kcal | 단백질 9.0g | 나트륨 328.0mg | 당류 5.2g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C3,Calorie post-validator only,2,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,샌드위치_쿠키 & 크림 샌디,빵 및 과자류,272.351471,260.0,3.6,169.0,17.3,,False,False,False,K-FCDB_음식DB,샌드위치_쿠키 & 크림 샌디 | 분류: 빵 및 과자류 | 칼로리 260.0kcal | 단백질 3.6g | 나트륨 169.0mg | 당류 17.3g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C3,Calorie post-validator only,3,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,타르트_무화과 레어치즈 타르트,빵 및 과자류,278.13031,250.0,3.0,120.0,13.0,,False,False,False,K-FCDB_음식DB,타르트_무화과 레어치즈 타르트 | 분류: 빵 및 과자류 | 칼로리 250.0kcal | 단백질 3.0g | 나트륨 120.0mg | 당류 13.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C3,Calorie post-validator only,4,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,케이크_떠먹는 티라미수,빵 및 과자류,281.48407,263.0,2.7,75.0,21.3,,False,False,False,K-FCDB_음식DB,케이크_떠먹는 티라미수 | 분류: 빵 및 과자류 | 칼로리 263.0kcal | 단백질 2.7g | 나트륨 75.0mg | 당류 21.3g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C3,Calorie post-validator only,5,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,와플_민트초코 아이스크림 와플,빵 및 과자류,281.992371,252.0,3.3,170.0,19.5,,False,False,False,K-FCDB_음식DB,와플_민트초코 아이스크림 와플 | 분류: 빵 및 과자류 | 칼로리 252.0kcal | 단백질 3.3g | 나트륨 170.0mg | 당류 19.5g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C4,Full,1,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,샌드위치_에그튜나 샌드위치,빵 및 과자류,272.056976,254.0,9.0,328.0,5.2,,False,False,False,K-FCDB_음식DB,샌드위치_에그튜나 샌드위치 | 분류: 빵 및 과자류 | 칼로리 254.0kcal | 단백질 9.0g | 나트륨 328.0mg | 당류 5.2g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C4,Full,2,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,샌드위치_쿠키 & 크림 샌디,빵 및 과자류,272.351471,260.0,3.6,169.0,17.3,,False,False,False,K-FCDB_음식DB,샌드위치_쿠키 & 크림 샌디 | 분류: 빵 및 과자류 | 칼로리 260.0kcal | 단백질 3.6g | 나트륨 169.0mg | 당류 17.3g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C4,Full,3,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,타르트_무화과 레어치즈 타르트,빵 및 과자류,278.13031,250.0,3.0,120.0,13.0,,False,False,False,K-FCDB_음식DB,타르트_무화과 레어치즈 타르트 | 분류: 빵 및 과자류 | 칼로리 250.0kcal | 단백질 3.0g | 나트륨 120.0mg | 당류 13.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C4,Full,4,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,케이크_떠먹는 티라미수,빵 및 과자류,281.48407,263.0,2.7,75.0,21.3,,False,False,False,K-FCDB_음식DB,케이크_떠먹는 티라미수 | 분류: 빵 및 과자류 | 칼로리 263.0kcal | 단백질 2.7g | 나트륨 75.0mg | 당류 21.3g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S10_diabetes_snack,C4,Full,5,당뇨 간식 추천,당뇨 간식 추천 || 건강한 간식 메뉴 추천 || 당뇨 맞춤 식단 가이드라인 || 250kcal 이하 간식 식사,250.0,와플_민트초코 아이스크림 와플,빵 및 과자류,281.992371,252.0,3.3,170.0,19.5,,False,False,False,K-FCDB_음식DB,와플_민트초코 아이스크림 와플 | 분류: 빵 및 과자류 | 칼로리 252.0kcal | 단백질 3.3g | 나트륨 170.0mg | 당류 19.5g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C1,Baseline,1,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,272.364044,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C1,Baseline,2,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,275.11438,204.0,7.9,329.0,4.8,,False,False,False,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C1,Baseline,3,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,278.818451,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C1,Baseline,4,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,라떼_리얼딸기우유,음료 및 차류,284.857788,65.0,0.7,7.0,0.8,,False,False,True,K-FCDB_음식DB,라떼_리얼딸기우유 | 분류: 음료 및 차류 | 칼로리 65.0kcal | 단백질 0.7g | 나트륨 7.0mg | 당류 0.8g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
